 习近平谈治国理政 第二卷 （日文平装） ,中共十八大以来，以*同志为核心的中共中央，团结带领全党全国各族人民，紧紧围绕实现 两个一百年 奋斗目标和中华民族伟大复兴的中国梦，坚持和发展中国特色社会主义，统筹推进 五位一体 总体布局、协调推进 四个全面 战略布局，迎难而上，开拓进取，取得了改革开放和社会主义现代化建设的历史性成就，解决了许多长期想解决而没有解决的难题，办成了许多过去想办而没有办成的大事，推动中国共产党和国家事业取得了历史性成就、发生了历史性变革，中国特色社会主义进入新时代。 在治国理政新的实践中，以*为主要代表的中国共产党人，顺应时代发展，从理论和实践结合上系统回答了新时代坚持和发展什么样的中国特色社会主义、怎样坚持和发展中国特色社会主义这个重大时代课题，创立了*新时代中国特色社会主义思想，为决胜全面建成小,47.2,0,0
 治国理政新实践：习近平总书记重要活动通讯选（一）团购电话4001066666转6 ,纪实性 全景展现、生动精彩 收录*总书记精彩照片 153幅，场景式展现*总书记 出席数百场重要会议、重大活动，深入数十个省区市考察调研，出访五大洲 50多个国家 的精彩瞬间 ，极具收藏价值。 思想性 内涵丰富、站位高远 以新闻的视角记录*新时代中国特色社会主义思想的发展历程，深刻阐释*新时代中国特色社会主义思想的深邃内涵，是广大党员干部学习贯彻*新时代中国特色社会主义思想权威通俗读本 。 政治性 坚定 四个自信 、做到 两个维护 准确记录*总书记带领全党全国各族人民，统筹推进 五位一体 总体布局、协调推进 四个全面 的伟大历史进程，是广大党员干部增强 四个意识 ，坚定 四个自信 ， 坚决做到 两个维护 的重要政治读物 。 实践性 武装头脑、指导工作 全面客观记录*总书记治党治国治军的战略,103.5,0,0
 习近平谈“一带一路”（英文版） ,.,63.9,0,0
 习近平经济思想的生动实践述评 新华出版社9787516661987 ,,26.5,100,51
 习近平用典 第一辑（精装） ,,54.1,0,0
 习近平谈治国理政（第三卷）（英文精装） ,,70.8,0,0
 习近平庆祝中华人民共和国成立70周年重要讲话 ,,16.1,0,0
 论坚持推动构建人类命运共同体（英文版精装） ,《论坚持推动构建人类命运共同体》英文版的出版发行，有助于国外读者深入了解*关于 建设一个什么样的世界 如何建设这个世界 等关乎人类前途命运的重大课题的理论思考，了解构建人类命运共同体理念的时代背景、重大意义、主要内容、实现途径，对深刻理解*外交思想的丰富内涵和我国外交方针政策具有重要意义。 人类命运共同体 这一理念体现了和平、发展、公平、正义、民主、自由等全人类共同的价值追求，汇聚着世界各国人民对和平、发展、繁荣向往的*大公约数。 为适应国外读者阅读习惯，英文版在中文版基础上增加了注释、索引、缩略语等内容。,113.1,0,0
 江山就是人民 人民就是江山：习近平总书记系列重要论述综述：2020-2021 中国共产党根基在人民、血脉在人民、力量在人民,1. 文章均为习近平总书记重要论述综述、人民日报头版文章，是广大党员干部的参考。 2. 内容翔实、丰富，主题包括完整准确全面贯彻新发展理念、党的百年奋斗重大成就和历史经验、弘扬爱国主义精神、 三农 工作、民族团结进步、健康中国、 十四五 开好局起好步、 全面建成小康社会、以人民为中心、生态文明建设、青年工作、防范化解重大风险、打赢脱贫攻坚战、推动高质量发展、打赢疫情防控的人民战争总体战阻击战等。,43.5,0,0
 习近平的七年知青岁月 中共中央党校出版社 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,,47.9,0,0
 【现货速发】习近平新时代中国特色社会主义思想学习纲要 32开小字本 学习出版社/人民出版社9787514709216 正版直供 优质图书,,12.0,0,0
 习近平外交演讲集 第一卷+第二卷（大字本）全两卷 （2022新版）中央文献出版社 ,,114.0,100,1
 在庆祝中国共产党成立100周年大会上的讲话(法文版) ,,21.8,0,0
 摆脱贫困（西文精装版） ,,95.7,0,0
 党的十九大报告单行本《决胜全面建成小康社会 夺取新时代中国特色社会主义伟大胜利》（葡文版） ,,41.8,0,0
 论坚持推动构建人类命运共同体（日文） ,,78.3,0,0
 党的十九大报告单行本《决胜全面建成小康社会 夺取新时代中国特色社会主义伟大胜利》（德文版） ,,41.8,0,0
 党的十九大报告单行本《决胜全面建成小康社会 夺取新时代中国特色社会主义伟大胜利》（阿文版） ,,41.8,0,0
 党的十九大报告单行本《决胜全面建成小康社会 夺取新时代中国特色社会主义伟大胜利》（西文版） ,,41.8,0,0
 党的十九大报告单行本《决胜全面建成小康社会 夺取新时代中国特色社会主义伟大胜利》（法文版） ,,41.8,0,0
 在纪念中国人民志愿军抗美援朝出国作战70周年大会上的讲话 ,,1.5,0,0
 在庆祝中国共产党成立100周年大会上的讲话（日文版） ,,21.8,0,0
 习近平谈治国理政 第三卷（德文版，平装） ,本书的出版发行，对帮助国外读者系统了解掌握*新时代中国特色社会主义思想的精神实质和丰富内涵，增进对中国共产党为什么能、马克思主义为什么行、中国特色社会主义为什么好的认识和理解，具有重要意义。,47.2,100,43
 在庆祝中国共产党成立100周年大会上的讲话（阿文版） ,,21.8,0,0
 习近平在福建（精装） ,,141.0,0,0
 在庆祝中国共产党成立100周年大会上的讲话（俄文版） ,,21.8,0,0
 在教育文化卫生体育领域专家代表座谈会上的讲话 ,,1.5,0,0
 习近平谈治国理政 第二卷 （俄文平装） ,中共十八大以来，以*同志为核心的中共中央，团结带领全党全国各族人民，紧紧围绕实现 两个一百年 奋斗目标和中华民族伟大复兴的中国梦，坚持和发展中国特色社会主义，统筹推进 五位一体 总体布局、协调推进 四个全面 战略布局，迎难而上，开拓进取，取得了改革开放和社会主义现代化建设的历史性成就，解决了许多长期想解决而没有解决的难题，办成了许多过去想办而没有办成的大事，推动中国共产党和国家事业取得了历史性成就、发生了历史性变革，中国特色社会主义进入新时代。 在治国理政新的实践中，以*为主要代表的中国共产党人，顺应时代发展，从理论和实践结合上系统回答了新时代坚持和发展什么样的中国特色社会主义、怎样坚持和发展中国特色社会主义这个重大时代课题，创立了*新时代中国特色社会主义思想，为决胜全面建成小,47.2,0,0
 习近平书信选集第一卷 大字本 现货速发 16开 中央文献出版社9787507348842 ,现货速发 北京发货 团购15011138159,56.0,100,67
 在科学家座谈会上的讲话 ,,1.5,0,0
 加强政党合作 共谋人民幸福——在中国共产党与世界政党领导人峰会上的主旨讲话 ,,1.5,0,0
 习近平谈治国理政 第一卷 （阿文平装版） ,2014年9月出版的《*谈治国理政》，近日由中央宣传部（国务院新闻办公室）会同中央文献研究室、中国外文局修订，改称《*谈治国理政》*卷，由外文出版社面向海内外再版发行。 《*谈治国理政》（*卷）收入了*总书记在党的十八大闭幕后至2014年6月13日期间的重要著作，共有讲话、谈话、演讲、答问、批示、贺信等79篇，分为18个专题。截至目前，该书以中、英、法、俄、阿、西、葡、德、日等24个语种、27个版本面向海内外出版发行，受到广泛关注和好评，为广大干部群众学习领会*新时代中国特色社会主义思想发挥了重要作用，为国际社会了解当代中国和中国共产党提供了重要文献。 党的十九大后，为帮助国内外读者系统了解掌握*新时代中国特色社会主义思想的精神实质和丰富内涵，2017年11月《*谈治国理政》第二卷出版发行。同时，应广大读者需,75.2,0,0
 治国理政新实践：习近平总书记重要活动通讯选（二）团购电话4001066666转6 ,纪实性 全景展现、生动精彩 收录*总书记精彩照片 88幅，场景式展现*总书记 出席数百场重要会议、重大活动，深入数十个省区市考察调研，出访五大洲 50多个国家 的精彩瞬间 ，极具收藏价值。 思想性 内涵丰富、站位高远 以新闻的视角记录*新时代中国特色社会主义思想的发展历程，深刻阐释*新时代中国特色社会主义思想的深邃内涵，是广大党员干部学习贯彻*新时代中国特色社会主义思想权威通俗读本。 政治性 坚定 四个自信 、做到 两个维护 准确记录*总书记带领全党全国各族人民，统筹推进 五位一体 总体布局、协调推进 四个全面 的伟大历史进程，是广大党员干部增强 四个意识 ，坚定 四个自信 ， 坚决做到 两个维护 的重要政治读物。 实践性 武装头脑、指导工作 全面客观记录*总书记治党治国治军的战略思想,88.5,0,0
 习近平在联合国成立75周年系列高级别会议上的讲话 ,,2.2,0,0
 论坚持全面依法治国 普及本 中央文献出版社 ,,33.0,0,0
 习近平谈治国理政 第二卷 （法文平装） ,中共十八大以来，以*同志为核心的中共中央，团结带领全党全国各族人民，紧紧围绕实现 两个一百年 奋斗目标和中华民族伟大复兴的中国梦，坚持和发展中国特色社会主义，统筹推进 五位一体 总体布局、协调推进 四个全面 战略布局，迎难而上，开拓进取，取得了改革开放和社会主义现代化建设的历史性成就，解决了许多长期想解决而没有解决的难题，办成了许多过去想办而没有办成的大事，推动中国共产党和国家事业取得了历史性成就、发生了历史性变革，中国特色社会主义进入新时代。 在治国理政新的实践中，以*为主要代表的中国共产党人，顺应时代发展，从理论和实践结合上系统回答了新时代坚持和发展什么样的中国特色社会主义、怎样坚持和发展中国特色社会主义这个重大时代课题，创立了*新时代中国特色社会主义思想，为决胜全面建成小,47.2,0,0
 习近平关于三农工作论述摘编 普及本 中央文献出版社 ,,23.0,0,0
 习近平谈治国理政 第一卷（俄文版平装） ,俄文略,75.2,0,0
 习近平亚洲文明对话大会重要讲话（中英对照版） ,,18.8,0,0
 习近平谈治国理政 第三卷（中文繁体版，平装） ,本书的出版发行，对帮助国外读者系统了解掌握*新时代中国特色社会主义思想的精神实质和丰富内涵，增进对中国共产党为什么能、马克思主义为什么行、中国特色社会主义为什么好的认识和理解，具有重要意义。,47.2,100,21
 习近平谈治国理政 第三卷（西文版，平装） ,本书的出版发行，对帮助国外读者系统了解掌握*新时代中国特色社会主义思想的精神实质和丰富内涵，增进对中国共产党为什么能、马克思主义为什么行、中国特色社会主义为什么好的认识和理解，具有重要意义。,47.2,0,22
